9.999552701291744006e-01 4.770866073990575294e-03 -8.166797278850454825e-03
-4.787562939843225361e-03 9.999864868794547945e-01 -2.026153889236049967e-03
8.157020411083504979e-03 2.065162315623740412e-03 9.999645984346761107e-01
