5.334530029999999670e+02 0.000000000000000000e+00 3.146798650000000066e+02 0.000000000000000000e+00
0.000000000000000000e+00 5.371171259999999847e+02 2.456358630000000005e+02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
