5.003634272525627011e+02 0.000000000000000000e+00 3.167916259765625000e+02 -1.315917517525662284e+01
0.000000000000000000e+00 5.003634272525627011e+02 2.411401004791259766e+02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
