5.365245539999999664e+02 0.000000000000000000e+00 3.158042899999999804e+02
0.000000000000000000e+00 5.380308909999999969e+02 2.459504499999999894e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
