5.261407802281484010e+02 0.000000000000000000e+00 3.119363128442221864e+02
0.000000000000000000e+00 5.255932610418808508e+02 2.388382494541370704e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
