# predicted-value
3.675385713577270508e+00
3.454511404037475586e+00
5.629460811614990234e+00
3.484364509582519531e+00
3.527368783950805664e+00
2.981574296951293945e+00
3.508237361907958984e+00
2.927912950515747070e+00
5.291553497314453125e+00
4.517454624176025391e+00
4.955044746398925781e+00
5.757450103759765625e+00
4.512777805328369141e+00
3.189166784286499023e+00
3.741263628005981445e+00
5.993428707122802734e+00
4.568455219268798828e+00
5.965349674224853516e+00
4.016904830932617188e+00
4.519088268280029297e+00
4.794505596160888672e+00
6.210896968841552734e+00
4.545398712158203125e+00
5.841503620147705078e+00
3.204769849777221680e+00
5.599728584289550781e+00
3.950561761856079102e+00
5.889576435089111328e+00
4.780828952789306641e+00
2.939141988754272461e+00
2.015116214752197266e+00
2.595490694046020508e+00
2.917131423950195312e+00
5.562968254089355469e+00
3.269781827926635742e+00
6.137447834014892578e+00
2.276824712753295898e+00
4.198678970336914062e+00
3.471030712127685547e+00
5.331592082977294922e+00
6.262438297271728516e+00
6.117428779602050781e+00
5.443100452423095703e+00
3.754734277725219727e+00
3.441442728042602539e+00
6.662917137145996094e+00
4.684643745422363281e+00
6.164187908172607422e+00
5.875697612762451172e+00
5.072934150695800781e+00
3.313478231430053711e+00
4.202893733978271484e+00
3.534452199935913086e+00
2.988803148269653320e+00
5.544358730316162109e+00
5.471698284149169922e+00
4.817466735839843750e+00
5.992707252502441406e+00
3.833737850189208984e+00
3.625536918640136719e+00
3.862422227859497070e+00
5.351179599761962891e+00
5.351371288299560547e+00
6.906919002532958984e+00
5.409637928009033203e+00
5.202108383178710938e+00
6.732831001281738281e+00
3.580449581146240234e+00
3.178464651107788086e+00
3.300736188888549805e+00
3.290829181671142578e+00
5.522434711456298828e+00
4.744071483612060547e+00
6.105303287506103516e+00
6.305912971496582031e+00
3.865036487579345703e+00
3.479266643524169922e+00
3.155017852783203125e+00
5.211328029632568359e+00
6.966464996337890625e+00
5.736519336700439453e+00
5.463002681732177734e+00
4.830749511718750000e+00
4.237384796142578125e+00
6.183578491210937500e+00
3.805431365966796875e+00
5.542795181274414062e+00
5.656058788299560547e+00
4.143214702606201172e+00
4.263767719268798828e+00
3.672825574874877930e+00
3.383658885955810547e+00
4.034706592559814453e+00
5.428035736083984375e+00
4.122420787811279297e+00
3.967618465423583984e+00
3.392309188842773438e+00
5.833293914794921875e+00
7.502665996551513672e+00
6.633238792419433594e+00
6.792101383209228516e+00
6.581955909729003906e+00
6.652684688568115234e+00
5.961277484893798828e+00
6.336130142211914062e+00
